Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1986","1986","1000 SLC","2568307711","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1987","1987","1000 SLC","2414380710","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1988","1988","1000 SLC","3009358788","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1989","1989","1000 SLC","3120879408","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1990","1990","1000 SLC","3155021884","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1991","1991","1000 SLC","3169863507","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1992","1992","1000 SLC","3083833973","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1993","1993","1000 SLC","3406325897","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1994","1994","1000 SLC","3469699402","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1995","1995","1000 SLC","3265998850","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1996","1996","1000 SLC","3465738558","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1997","1997","1000 SLC","3499688650","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1998","1998","1000 SLC","3651190936","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1999","1999","1000 SLC","3805123595","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2000","2000","1000 SLC","3606204122","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2001","2001","1000 SLC","3958014892","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2002","2002","1000 SLC","3047878110","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2003","2003","1000 SLC","3756832305","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2004","2004","1000 SLC","3527898461","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2005","2005","1000 SLC","3895492856","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2006","2006","1000 SLC","3936428066","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2007","2007","1000 SLC","4090137334","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2008","2008","1000 SLC","4188196516","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2009","2009","1000 SLC","3838425467","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2010","2010","1000 SLC","4072964472","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2011","2011","1000 SLC","4467266272","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2012","2012","1000 SLC","4464437098","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2013","2013","1000 SLC","4504045539","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2014","2014","1000 SLC","4447462052","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2015","2015","1000 SLC","4428789501","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2016","2016","1000 SLC","4631358384","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2017","2017","1000 SLC","4785164042","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2018","2018","1000 SLC","4943040881","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2019","2019","1000 SLC","5044572875","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2020","2020","1000 SLC","5276410132","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2021","2021","1000 SLC","5528913941","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","1991","1991","1000 US$","17972123","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","1992","1992","1000 US$","16662593","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","1993","1993","1000 US$","17021588","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","1994","1994","1000 US$","17238719","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","1995","1995","1000 US$","17408328","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","1996","1996","1000 US$","18924765","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","1997","1997","1000 US$","14770434","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","1998","1998","1000 US$","15451793","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","1999","1999","1000 US$","19442451","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","2000","2000","1000 US$","16903955","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","2001","2001","1000 US$","17425238","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","2002","2002","1000 US$","13371462","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","2003","2003","1000 US$","17821484","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","2004","2004","1000 US$","25893433","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","2005","2005","1000 US$","28037575","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","2006","2006","1000 US$","36026614","E","Estimated value"
"QV","Value of Agricultural Production","356","India","57","Gross Production Value (current thousand US$)","0113","Rice","2008","2008","1000 US$","57098997","E","Estimated value"
"QV","Value of Agricultural Production","356","India","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1961","1961","1000 US$","23598571","E","Estimated value"
"QV","Value of Agricultural Production","356","India","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1962","1962","1000 US$","21980053","E","Estimated value"
"QV","Value of Agricultural Production","356","India","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1963","1963","1000 US$","24481960","E","Estimated value"
"QV","Value of Agricultural Production","356","India","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1964","1964","1000 US$","26010507","E","Estimated value"
