Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","5141","Food supply quantity (tonnes)","24230.02","Rice-fermented beverages","2019","2019","tonnes","5393.81","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","5141","Food supply quantity (tonnes)","24230.02","Rice-fermented beverages","2020","2020","tonnes","5208.9","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","664","Food supply (kcal/capita/day)","24230.02","Rice-fermented beverages","2010","2010","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","664","Food supply (kcal/capita/day)","24230.02","Rice-fermented beverages","2011","2011","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","664","Food supply (kcal/capita/day)","24230.02","Rice-fermented beverages","2012","2012","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","664","Food supply (kcal/capita/day)","24230.02","Rice-fermented beverages","2013","2013","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","664","Food supply (kcal/capita/day)","24230.02","Rice-fermented beverages","2014","2014","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","664","Food supply (kcal/capita/day)","24230.02","Rice-fermented beverages","2015","2015","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","664","Food supply (kcal/capita/day)","24230.02","Rice-fermented beverages","2016","2016","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","664","Food supply (kcal/capita/day)","24230.02","Rice-fermented beverages","2017","2017","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","664","Food supply (kcal/capita/day)","24230.02","Rice-fermented beverages","2018","2018","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","664","Food supply (kcal/capita/day)","24230.02","Rice-fermented beverages","2019","2019","kcal/capita/day","0.18","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","664","Food supply (kcal/capita/day)","24230.02","Rice-fermented beverages","2020","2020","kcal/capita/day","0.17","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","665","Food supply quantity (g/capita/day)","24230.02","Rice-fermented beverages","2010","2010","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","665","Food supply quantity (g/capita/day)","24230.02","Rice-fermented beverages","2011","2011","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","665","Food supply quantity (g/capita/day)","24230.02","Rice-fermented beverages","2012","2012","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","665","Food supply quantity (g/capita/day)","24230.02","Rice-fermented beverages","2013","2013","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","665","Food supply quantity (g/capita/day)","24230.02","Rice-fermented beverages","2014","2014","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","665","Food supply quantity (g/capita/day)","24230.02","Rice-fermented beverages","2015","2015","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","665","Food supply quantity (g/capita/day)","24230.02","Rice-fermented beverages","2016","2016","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","665","Food supply quantity (g/capita/day)","24230.02","Rice-fermented beverages","2017","2017","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","665","Food supply quantity (g/capita/day)","24230.02","Rice-fermented beverages","2018","2018","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","665","Food supply quantity (g/capita/day)","24230.02","Rice-fermented beverages","2019","2019","g/capita/day","0.14","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","665","Food supply quantity (g/capita/day)","24230.02","Rice-fermented beverages","2020","2020","g/capita/day","0.13","I","Imputed value"
