Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","356","India","671","Protein supply quantity (g)","S2807","Rice and products","2014","2014","g","6200135.16","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","671","Protein supply quantity (g)","S2807","Rice and products","2015","2015","g","5910773.92","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","671","Protein supply quantity (g)","S2807","Rice and products","2016","2016","g","6063302.43","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","671","Protein supply quantity (g)","S2807","Rice and products","2017","2017","g","6133977.06","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","671","Protein supply quantity (g)","S2807","Rice and products","2018","2018","g","6089626.2","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","671","Protein supply quantity (g)","S2807","Rice and products","2019","2019","g","6392172.79","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","671","Protein supply quantity (g)","S2807","Rice and products","2020","2020","g","6381149.03","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2010","2010","g/capita/day","1.52","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2011","2011","g/capita/day","1.6","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2012","2012","g/capita/day","1.51","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2013","2013","g/capita/day","1.54","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2014","2014","g/capita/day","1.55","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2015","2015","g/capita/day","1.46","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2016","2016","g/capita/day","1.48","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2017","2017","g/capita/day","1.48","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2018","2018","g/capita/day","1.46","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2019","2019","g/capita/day","1.51","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2020","2020","g/capita/day","1.5","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","681","Fat supply quantity (g)","S2807","Rice and products","2010","2010","g","683211","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","681","Fat supply quantity (g)","S2807","Rice and products","2011","2011","g","731419","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","681","Fat supply quantity (g)","S2807","Rice and products","2012","2012","g","698699","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","681","Fat supply quantity (g)","S2807","Rice and products","2013","2013","g","718500","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","681","Fat supply quantity (g)","S2807","Rice and products","2014","2014","g","731163","I","Imputed value"
